Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	bl[190]	bl[191]	bl[192]	bl[193]	bl[194]	bl[195]	bl[196]	bl[197]	bl[198]	bl[199]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
6840	-543703.9	-543666.9	-36.98321	0.0738483	0.0323397	0.0377464	0.0827702	0.0443624	0.0498428	0.0377642	0.064851	0.0750436	0.0540101	0.0954217	0.0644455	0.0467938	0.0599868	0.0500451	0.10719	0.0220108	0.0226536	0.0685769	0.0510248	0.0848644	0.0864453	0.10144	0.00859364	0.0175016	0.0142762	0.0374576	0.00867199	0.00599563	0.00170078	0.00622488	0.0181418	0.052109	0.00106549	0.0624667	0.0470051	0.0475551	0.0537303	0.104633	0.0561102	0.0362654	0.0443678	0.0338722	0.0550723	0.0417883	0.0617779	0.0370984	0.049563	0.0388383	0.0561743	0.0559958	0.0201785	0.0648326	0.0224652	0.0490246	0.0532597	0.0514719	0.0719359	0.0580905	0.047448	0.0534527	0.0543287	0.0457988	0.00164542	0.087355	0.0369982	0.0376722	0.031081	0.0633762	0.0853837	0.102895	0.0297083	0.0475353	0.088844	0.0655606	0.0538221	0.0498253	0.0617827	0.0528677	0.13896	0.118643	0.0468852	0.0748728	0.0616292	0.0569314	0.118732	0.0842776	0.083132	0.0282827	0.0452544	0.0372841	0.00268831	0.0362781	0.0359773	0.0378022	0.00261235	0.0724207	0.0748852	0.0797553	0.0899549	0.126907	0.0110584	0.0148089	0.011196	0.00923546	0.0130015	0.0214976	0.0133749	0.0211834	0.00498523	0.0128083	0.0106531	0.0335576	0.0234797	0.0120433	0.0352691	0.00440282	0.0720675	0.00955756	0.0299568	0.00302713	0.0221258	0.00485399	0.0237743	0.00987232	0.0154884	0.00976292	0.0146272	0.616585	0.0167474	0.0122498	0.0117136	0.0112706	0.0164712	0.0123694	0.0175387	0.0112685	0.0113831	0.0477886	0.0150285	0.0142624	0.0134657	0.0181997	0.00518734	0.00849637	0.00915745	0.0100561	0.0362292	0.00708739	0.0236937	0.00146095	0.0167436	0.0109317	0.0173439	0.0122756	0.0098772	0.0292403	0.0100736	0.0101362	0.0154557	0.0168595	0.0201736	0.0106748	0.00896288	0.0115441	0.0109304	0.0451069	0.0242431	0.00648815	0.0174006	0.00773855	0.0183076	0.0217374	0.00557891	0.0125196	0.00939228	0.0230019	0.00905141	0.0281907	0.00706123	0.00595732	0.0424274	0.058874	0.0106775	0.0135557	0.0193618	0.0151615	0.00928992	0.00693747	0.0154291	0.0166845	0.0411732	0.0144451	0.00716003	0.00297479	0.0174812	0.0141521	0.632988	6.35432e-05	0.0489048	0.270565	0.269249	0.0406593	0.328045	0.0425775	0.352106	0.165482	0.133743	0.34867	8.217551
6850	-543718.9	-543682.1	-36.7847	0.0824322	0.0347729	0.0373551	0.0780102	0.0430992	0.0468298	0.0391445	0.0621235	0.0750436	0.0538292	0.0933499	0.0676364	0.0467938	0.0599868	0.0496555	0.10719	0.019982	0.0216558	0.0685769	0.0510248	0.0851737	0.0864453	0.10144	0.0102181	0.0221582	0.013296	0.0373259	0.0100272	0.00703274	0.00154636	0.00752448	0.0182539	0.0494206	0.000855544	0.0624667	0.0499609	0.0479474	0.0536517	0.104633	0.0561102	0.0368687	0.0443678	0.0324613	0.0533051	0.0450873	0.0617779	0.0365773	0.0445905	0.0389031	0.0541091	0.0559958	0.0209058	0.0648326	0.022317	0.0530465	0.0532597	0.0514719	0.0719359	0.0543554	0.0476057	0.0534677	0.054282	0.0457988	0.00131274	0.0909868	0.0364232	0.0351737	0.031081	0.0624194	0.0853837	0.105751	0.0297083	0.0442738	0.0882058	0.0690265	0.0514627	0.0509171	0.0617827	0.053083	0.13896	0.117898	0.0453242	0.0748728	0.0616292	0.0569314	0.112311	0.0842776	0.0840027	0.0284314	0.0405558	0.0372841	0.00397408	0.0362781	0.0349598	0.0378022	0.00197819	0.0715201	0.0755223	0.0797553	0.0896964	0.122976	0.0126453	0.0135402	0.00929006	0.0102137	0.0106255	0.0214976	0.0162117	0.0212169	0.00456819	0.0156059	0.00893699	0.0339465	0.0244074	0.011395	0.0279393	0.00215305	0.0760688	0.00851558	0.0291833	0.00174229	0.0206749	0.00715423	0.0232209	0.00981822	0.0155882	0.0118119	0.0147664	0.627888	0.0178033	0.00961993	0.0106672	0.0125849	0.0189287	0.0110379	0.0182071	0.010942	0.0104311	0.0468598	0.017368	0.0155431	0.0134657	0.017113	0.00638722	0.00716375	0.0101357	0.0096646	0.0362292	0.00654839	0.0183024	0.00134198	0.0123717	0.0112827	0.0169627	0.0147344	0.00731465	0.0302633	0.010976	0.0111737	0.0156219	0.0147682	0.0194819	0.00988775	0.0070446	0.0106915	0.00852001	0.0437627	0.0234877	0.00500432	0.0174006	0.00790199	0.0195196	0.0227641	0.00701596	0.00908499	0.0107037	0.020488	0.00869335	0.0296686	0.00853641	0.00562936	0.0431338	0.058874	0.0134295	0.00976766	0.0221228	0.0139851	0.0108999	0.00939271	0.0145781	0.0142876	0.0396648	0.014093	0.00639967	0.00304339	0.0195062	0.0146979	0.636778	8.41908e-05	0.0490059	0.271124	0.269805	0.0386774	0.328723	0.0426654	0.351534	0.165213	0.135149	0.348103	8.1977
6860	-543715.5	-543678.7	-36.80587	0.0824322	0.0294275	0.0335535	0.0780102	0.0409097	0.0465943	0.0391445	0.0663032	0.0750436	0.053307	0.0933499	0.064761	0.0523777	0.0599868	0.0467328	0.100615	0.0217255	0.0215771	0.0685769	0.0562713	0.0851737	0.0890229	0.10144	0.00953945	0.0201574	0.0143831	0.0373259	0.00935937	0.00575995	0.0013132	0.0071707	0.019058	0.0512957	0.00100315	0.0624667	0.0499609	0.0479474	0.0566866	0.103051	0.053068	0.0368687	0.0437839	0.031585	0.0548385	0.0455098	0.0617779	0.0372881	0.04665	0.0328313	0.0541091	0.0559958	0.0228152	0.0628573	0.0207571	0.0512282	0.0534549	0.0537864	0.0719359	0.0540431	0.0513014	0.0534451	0.054282	0.0459545	0.00108848	0.0909868	0.0364232	0.0357813	0.0326936	0.0624516	0.0853837	0.101585	0.0305683	0.0460104	0.0907882	0.0682786	0.0524005	0.0509171	0.0659723	0.0540969	0.13896	0.116647	0.0467412	0.0739054	0.0616292	0.0548486	0.116212	0.0858676	0.0823329	0.0284314	0.0442444	0.0372841	0.00267763	0.0355857	0.0365214	0.03517	0.00208753	0.0743996	0.0755223	0.0716398	0.0858477	0.122677	0.0132465	0.0130327	0.0109637	0.0106075	0.0102256	0.0189122	0.0129914	0.0192201	0.00543759	0.0155194	0.0120473	0.0339465	0.0244074	0.00962819	0.0332478	0.00568582	0.0760688	0.00951529	0.0292837	0.00390568	0.0219231	0.00582905	0.0230364	0.00822144	0.0143203	0.0127457	0.0147664	0.627888	0.0168323	0.0117198	0.0116464	0.0113102	0.0183418	0.0113565	0.0167653	0.0134486	0.00873831	0.0468598	0.0158104	0.0132575	0.013759	0.0171694	0.00695809	0.00717488	0.00975218	0.00807852	0.0348692	0.00698493	0.0237678	0.00114171	0.0126944	0.0119311	0.0180228	0.0169217	0.00883856	0.031277	0.00948848	0.0111737	0.017019	0.0143582	0.0200602	0.00887181	0.00837151	0.0119688	0.00936993	0.0453358	0.0234871	0.00568552	0.015211	0.0103851	0.0157174	0.0222647	0.0055869	0.0115896	0.00928008	0.0238968	0.00882305	0.0270609	0.00855519	0.00549924	0.0468033	0.058874	0.00845987	0.0114262	0.0229617	0.0139851	0.00884102	0.00716006	0.0158306	0.0170608	0.0385708	0.0120181	0.00664435	0.00278054	0.0156953	0.0171037	0.636778	7.17656e-05	0.0490059	0.271124	0.269805	0.0386774	0.328723	0.0426654	0.351534	0.165213	0.135149	0.348103	8.199817
6870	-543733.6	-543696.8	-36.75281	0.0824322	0.0318689	0.0339266	0.0780102	0.0428421	0.0477515	0.0379995	0.0640052	0.0785242	0.0539095	0.0933499	0.066691	0.0460936	0.0562008	0.0467328	0.100615	0.0217255	0.0215771	0.0685769	0.0498001	0.0820995	0.0945254	0.10144	0.00911849	0.0201574	0.0132795	0.0373259	0.00939456	0.00599795	0.00279191	0.0081773	0.0170122	0.0512957	0.000851036	0.0593039	0.0465148	0.0458674	0.053048	0.103051	0.053068	0.0402968	0.0456594	0.031596	0.0548385	0.0417468	0.059727	0.0408059	0.0448635	0.0345189	0.0533539	0.0559958	0.0250289	0.0628573	0.0189408	0.0513133	0.0583977	0.054348	0.0702533	0.0567007	0.0465625	0.0534451	0.054282	0.0459545	0.00125919	0.0909868	0.0364232	0.0357813	0.0326936	0.0638578	0.0845889	0.101585	0.0324759	0.0460104	0.0946582	0.0712932	0.0607989	0.0509171	0.0659723	0.0540969	0.13896	0.116647	0.0467412	0.0780937	0.0614987	0.0548486	0.116212	0.0802869	0.0814671	0.0296977	0.0462781	0.0372773	0.00251443	0.0355009	0.0372712	0.0409989	0.00198888	0.0711258	0.0755223	0.0691002	0.0877797	0.123787	0.0120438	0.0136004	0.0103685	0.010084	0.0122674	0.0234591	0.0138149	0.0192201	0.00433774	0.010047	0.0103893	0.035667	0.0253894	0.0126122	0.0332478	0.00760143	0.0758552	0.00685513	0.0292837	0.00224491	0.0219231	0.00732467	0.0225673	0.0108336	0.0144538	0.0144801	0.0146023	0.627888	0.0163916	0.0102926	0.0096663	0.0133347	0.0177554	0.0110747	0.0158792	0.0111145	0.00815042	0.0453524	0.0156266	0.0116568	0.011617	0.0140794	0.00631342	0.00678926	0.00749213	0.00938865	0.0348692	0.00807525	0.0245347	0.00199689	0.0177698	0.0125302	0.014788	0.0130545	0.00808432	0.0310791	0.00948848	0.00947442	0.0152435	0.0154087	0.0213007	0.00907304	0.00642409	0.0133722	0.00955062	0.0465767	0.0253749	0.0040985	0.015211	0.0104015	0.0211309	0.0190871	0.0062172	0.0115896	0.00998956	0.0196754	0.0101076	0.0270609	0.00745718	0.00522557	0.0405701	0.0617514	0.0109384	0.0129389	0.0215266	0.014401	0.00957398	0.00880898	0.0127397	0.0154373	0.0405581	0.0140226	0.00766084	0.0025064	0.0120944	0.0169801	0.636778	3.16205e-05	0.0490059	0.271124	0.269805	0.0386774	0.328723	0.0426654	0.351534	0.165213	0.135149	0.348103	8.194511
6880	-543725.7	-543688.8	-36.94798	0.0738367	0.0318689	0.0382794	0.0771718	0.0428421	0.0487622	0.0379995	0.0647004	0.0776486	0.0533917	0.0946752	0.0686961	0.0462869	0.0591763	0.0451339	0.100615	0.0217255	0.0215771	0.0743138	0.0533285	0.0852391	0.0863869	0.100671	0.00911781	0.0201574	0.0162765	0.0384494	0.00832604	0.00670206	0.00270527	0.00803929	0.0182172	0.0476905	0.000748623	0.0620941	0.0465148	0.04436	0.0559448	0.106527	0.0587726	0.0370724	0.0427083	0.0314514	0.0548385	0.0464981	0.0620894	0.040161	0.0447968	0.0355944	0.0533539	0.0558064	0.0242946	0.0668585	0.0222644	0.0513618	0.0557809	0.0502078	0.0702533	0.0595714	0.0464086	0.0511973	0.0492	0.0459545	0.000995311	0.0911179	0.0364232	0.0370579	0.033164	0.0630033	0.085405	0.100281	0.0324759	0.0480439	0.0946582	0.0712932	0.053821	0.0509171	0.0632962	0.0525146	0.132628	0.120795	0.0518212	0.0780937	0.0614987	0.0533016	0.116212	0.0807003	0.0898553	0.0279327	0.0453001	0.0372773	0.00281087	0.0401255	0.0372712	0.0336749	0.00236082	0.0705516	0.0755223	0.0691002	0.0877797	0.123787	0.0112539	0.0119267	0.0107865	0.00902844	0.00984693	0.0236788	0.0138149	0.0205661	0.00591615	0.0111591	0.0104104	0.0318833	0.0236961	0.0119329	0.030833	0.00467722	0.07708	0.00869259	0.0291127	0.00271772	0.0219231	0.00509647	0.0230764	0.00945212	0.0135062	0.00875446	0.0151953	0.627888	0.0160552	0.0104418	0.0109423	0.0127857	0.020826	0.0113334	0.0172473	0.0121139	0.00658305	0.0453524	0.0164675	0.0118593	0.0112144	0.0164799	0.00638328	0.00844894	0.00899834	0.00933777	0.034961	0.00887196	0.0222943	0.00130764	0.0130171	0.0108264	0.0170217	0.0150468	0.00995544	0.0316667	0.00948853	0.010404	0.0147154	0.0136842	0.019978	0.0102313	0.00908673	0.0120537	0.0109423	0.0487098	0.0253749	0.0058359	0.019245	0.00785464	0.0173735	0.0236251	0.00533647	0.011962	0.00979144	0.0257189	0.0101292	0.0279541	0.00770388	0.00573811	0.0405701	0.060489	0.0126829	0.0116886	0.0201246	0.014401	0.0114594	0.00937083	0.0154143	0.0150609	0.037078	0.0106155	0.00798818	0.00336438	0.0170453	0.0196048	0.636778	4.94042e-05	0.0490059	0.271124	0.269805	0.0386774	0.328723	0.0426654	0.352477	0.162974	0.135512	0.349037	8.214028
6890	-543756.8	-543720	-36.76248	0.074577	0.0324899	0.0366653	0.0820449	0.0464875	0.0493093	0.0361451	0.0658177	0.0741796	0.0500045	0.0946752	0.066523	0.0461353	0.0576398	0.0494134	0.10134	0.0217255	0.0229072	0.0703751	0.0563362	0.0852391	0.0898401	0.100671	0.00970123	0.0176912	0.0133463	0.0407374	0.00830151	0.00620024	0.00181589	0.00768015	0.0171073	0.052351	0.00164061	0.0620941	0.0491602	0.04823	0.0559448	0.106527	0.0610337	0.0404217	0.0454012	0.0366961	0.0483537	0.0414527	0.0628254	0.0388903	0.0477888	0.0373848	0.0533539	0.0558064	0.020827	0.0692694	0.0238831	0.0515608	0.0557809	0.0501069	0.0706035	0.0569642	0.0464086	0.0554175	0.0492	0.0459614	0.00155383	0.0882633	0.0383996	0.0370579	0.0325675	0.0687481	0.081171	0.100281	0.0308942	0.0461776	0.0946582	0.0720917	0.0540279	0.0503456	0.0632962	0.0534753	0.142481	0.120795	0.0506204	0.0732109	0.0597603	0.0580513	0.105322	0.0807003	0.0857645	0.0306293	0.0453001	0.0376495	0.0029953	0.0401255	0.0377113	0.0366997	0.00221193	0.0705516	0.0662396	0.0852835	0.0847436	0.123787	0.0123738	0.0121271	0.0126528	0.00784062	0.0122243	0.0212243	0.0124819	0.0187275	0.00512856	0.0140714	0.0106657	0.0318833	0.0236005	0.0119329	0.0301339	0.00408603	0.07708	0.00824602	0.0323068	0.00253061	0.0225437	0.00869629	0.0257474	0.00757136	0.0132526	0.0100055	0.0157671	0.628267	0.0188178	0.0104418	0.0104661	0.0105617	0.0176543	0.0107615	0.0160498	0.0115268	0.0105069	0.045648	0.0156577	0.0166625	0.0121956	0.0170728	0.00661064	0.00954353	0.00793136	0.0100115	0.0307606	0.0101105	0.0190013	0.00208417	0.0172393	0.0126173	0.01546	0.0132976	0.00859145	0.0316667	0.00747313	0.010404	0.0146676	0.0165033	0.0225231	0.00711418	0.00862358	0.0111335	0.0104095	0.0451547	0.0253749	0.00395784	0.0173534	0.0103852	0.0166762	0.0193298	0.00552651	0.0114092	0.0112272	0.0241985	0.0092053	0.0253261	0.00734706	0.00552796	0.0424473	0.0627155	0.0129006	0.0118055	0.0211766	0.0118737	0.0116244	0.00839709	0.014454	0.01652	0.0392874	0.0120411	0.00706347	0.00298648	0.0170453	0.00880478	0.607237	2.31939e-05	0.0490059	0.271124	0.269805	0.0386774	0.328723	0.0426654	0.352477	0.162974	0.135512	0.349037	8.195478
6900	-543724.4	-543686.9	-37.53149	0.074577	0.0300486	0.0380162	0.0832846	0.0430595	0.0499793	0.0356755	0.0658177	0.0741796	0.0500045	0.0946752	0.0654385	0.0461353	0.0628833	0.0458669	0.105668	0.0225199	0.0209613	0.0703751	0.0567308	0.0847257	0.0898401	0.101002	0.00935435	0.0168942	0.0141376	0.040263	0.00897468	0.00665771	0.00146394	0.0100957	0.0191998	0.0529587	0.000641514	0.0620941	0.0446444	0.0474499	0.0559448	0.109604	0.0527063	0.0358199	0.0441865	0.0335474	0.0555804	0.0411803	0.0628254	0.0377807	0.0477888	0.0391483	0.0533539	0.0558064	0.0218233	0.0661696	0.0225596	0.0515608	0.0600846	0.0501069	0.0713221	0.0601125	0.0495852	0.0494322	0.0502733	0.0445251	0.000943027	0.0914714	0.0373335	0.0362142	0.0299601	0.060796	0.081171	0.102972	0.0315079	0.0461776	0.0957413	0.0672554	0.0540279	0.0483307	0.0632962	0.0534753	0.141895	0.117252	0.0506204	0.0744657	0.0608926	0.0535837	0.111074	0.0840559	0.0852414	0.0274764	0.0462252	0.0356849	0.00306878	0.0364249	0.0364706	0.0366997	0.0020939	0.0751761	0.0662396	0.0753244	0.0949039	0.128325	0.0115326	0.0136875	0.00979958	0.00998053	0.0116368	0.021098	0.0138283	0.0195622	0.00407076	0.0123704	0.0122942	0.0324348	0.0240656	0.0133552	0.0336644	0.00509054	0.073782	0.00817067	0.0310129	0.00220291	0.0215995	0.00753057	0.0238925	0.00963341	0.0126765	0.0133321	0.0149843	0.628267	0.0188178	0.010733	0.0132753	0.0103525	0.0155534	0.0113513	0.0189267	0.0116165	0.00946731	0.0462119	0.0162046	0.0145409	0.0130788	0.0156885	0.00565183	0.00893223	0.00805723	0.00998621	0.0370866	0.00653533	0.0215426	0.00131323	0.0161047	0.0110054	0.0158319	0.0133744	0.00993636	0.0316195	0.0115926	0.0123769	0.0146676	0.0141841	0.0206445	0.00943625	0.00747952	0.0135805	0.00890169	0.0444975	0.0253749	0.00397798	0.0175784	0.0060752	0.0184484	0.0243612	0.00617422	0.0113238	0.00736715	0.0238938	0.00931779	0.0280214	0.0085747	0.00593576	0.0450224	0.0627155	0.0128454	0.0109562	0.0210566	0.0181378	0.0112116	0.00800016	0.02	0.0171961	0.0392874	0.0103698	0.00777775	0.00339696	0.0163407	0.0128212	0.670103	1.3144e-05	0.0490059	0.271124	0.269805	0.0386774	0.328723	0.0426654	0.35327	0.163341	0.133568	0.349822	8.272379
6910	-543715.8	-543678.4	-37.35655	0.074577	0.0333532	0.0380162	0.077991	0.0428268	0.0509619	0.036564	0.0658177	0.0741796	0.0500045	0.0946752	0.0692629	0.0515441	0.0628833	0.0469194	0.105668	0.0224831	0.0215494	0.0681584	0.0539745	0.0847257	0.0940734	0.101002	0.00837858	0.0204539	0.0146596	0.0375106	0.00957771	0.0079843	0.00229574	0.00879258	0.019582	0.048818	0.00120696	0.0634299	0.0474577	0.0442292	0.0548997	0.109624	0.0589165	0.0380504	0.0441865	0.0348469	0.0520138	0.0450942	0.0627775	0.040369	0.0477888	0.0340332	0.0533539	0.0558064	0.0242444	0.0661696	0.0225596	0.0515608	0.0600846	0.0497874	0.0713221	0.0547952	0.0495852	0.0538094	0.0499237	0.0481989	0.000921773	0.0914714	0.0374874	0.0349942	0.0324621	0.060796	0.0854388	0.103655	0.0300673	0.0515403	0.0845312	0.0715372	0.0540279	0.050676	0.0668865	0.0543296	0.141895	0.117252	0.0524946	0.075311	0.0692214	0.0508048	0.111074	0.0840559	0.0811393	0.0274764	0.0471581	0.0379693	0.00294717	0.0394115	0.0363743	0.0366997	0.00230054	0.0751761	0.0728025	0.0763233	0.0904248	0.128325	0.0120752	0.0129591	0.00973673	0.0108308	0.0122792	0.021098	0.0130476	0.0197706	0.00437253	0.0125473	0.0116531	0.0301612	0.0254228	0.0124827	0.0336644	0.00461156	0.073782	0.0086406	0.0291512	0.00226563	0.0215995	0.0068344	0.0229715	0.0103635	0.0135992	0.0114582	0.0133057	0.621865	0.0149248	0.0100025	0.0101452	0.0129025	0.0195721	0.0121646	0.0180546	0.0112708	0.00848701	0.0462119	0.0154435	0.0142789	0.0132874	0.01756	0.00613944	0.00678649	0.00843049	0.0102056	0.0370866	0.00875117	0.0213729	0.00126734	0.0156321	0.0110086	0.0158319	0.0138939	0.0121684	0.0286028	0.0102537	0.0110709	0.017544	0.0169418	0.0212528	0.00916228	0.00657164	0.011398	0.00995602	0.0467561	0.02397	0.00608149	0.0175784	0.00784521	0.0157905	0.0220174	0.00815029	0.0103222	0.00763305	0.0238938	0.0095101	0.0271454	0.00780954	0.00484192	0.0451652	0.0627155	0.0112783	0.0111119	0.0239499	0.0152215	0.0108404	0.00828539	0.0141955	0.0165081	0.0405029	0.0142056	0.00736226	0.00247419	0.0154521	0.0157806	0.625348	0.000108544	0.0490059	0.271124	0.269805	0.0386774	0.328723	0.0426654	0.35327	0.163341	0.133568	0.349822	8.254885
6920	-543724	-543687.1	-36.90072	0.0778713	0.0330052	0.0387031	0.077991	0.0442616	0.0483044	0.0365589	0.0658177	0.0741796	0.0486393	0.0946752	0.065867	0.0481012	0.0628833	0.047247	0.105668	0.021279	0.0226447	0.0691255	0.0539745	0.0847271	0.0882193	0.101002	0.00847838	0.0176793	0.0148891	0.0369957	0.00829762	0.00568248	0.00176343	0.00872034	0.0187527	0.0511957	0.00127832	0.061664	0.0463211	0.0442292	0.0548997	0.109624	0.054929	0.0372088	0.0424504	0.0361466	0.0500921	0.0450942	0.0616478	0.0388665	0.0482351	0.0363443	0.0540353	0.052627	0.0226709	0.0661696	0.021425	0.0515608	0.0539175	0.046727	0.0713221	0.0547952	0.0508256	0.0532488	0.0560272	0.0489951	0.00164258	0.0909061	0.0366202	0.0343958	0.0325969	0.0591396	0.0902298	0.0995991	0.0300673	0.0468661	0.0883156	0.0669365	0.0546176	0.0537419	0.0617374	0.0543296	0.13486	0.12383	0.0524946	0.075311	0.0645206	0.054854	0.115541	0.0779844	0.0784884	0.027375	0.0459863	0.0379693	0.00302635	0.0400738	0.0376302	0.0372506	0.00269163	0.0746879	0.068279	0.0720284	0.0904248	0.125712	0.010113	0.0145828	0.00827072	0.00724149	0.0115675	0.021098	0.0140606	0.0208294	0.00602798	0.0178328	0.0123969	0.0334787	0.025106	0.0134936	0.0336644	0.00286581	0.0727289	0.00798982	0.032	0.00280752	0.0218656	0.00592819	0.0224596	0.00980209	0.0153055	0.0113132	0.0155392	0.640735	0.0168047	0.010141	0.0123039	0.0122239	0.0170337	0.0101316	0.0160314	0.0150888	0.0102446	0.046167	0.0123674	0.0156347	0.012148	0.0179466	0.00690084	0.00935825	0.0077817	0.0107088	0.0357816	0.00731698	0.0185751	0.00153943	0.0164298	0.0102916	0.0160575	0.011384	0.00862257	0.0344519	0.0104526	0.0113745	0.0119893	0.0146047	0.0206548	0.00999984	0.0063012	0.0112688	0.00959648	0.04901	0.0255263	0.00585388	0.0175784	0.00851531	0.0161437	0.0189235	0.00671299	0.00930939	0.00957472	0.0244475	0.00956568	0.0275982	0.00812454	0.00619192	0.0411506	0.0590366	0.0107805	0.0123732	0.0209095	0.0122424	0.00939174	0.00808103	0.015757	0.0151685	0.039178	0.0155954	0.00894879	0.00354392	0.0166437	0.0157039	0.625348	0.000218613	0.0489519	0.270825	0.269508	0.0386348	0.32836	0.0437201	0.35327	0.163341	0.133568	0.349822	8.209302
6930	-543704.4	-543667.3	-37.10593	0.0778713	0.031451	0.0369116	0.0792042	0.0442616	0.0483044	0.0351501	0.0655086	0.0741796	0.0546341	0.0946752	0.065867	0.0468268	0.0617808	0.047247	0.105668	0.0229338	0.0210181	0.0691255	0.0563048	0.085363	0.0881272	0.0977099	0.0080305	0.0219591	0.014082	0.0369957	0.0105224	0.00618017	0.00181061	0.00725702	0.018201	0.0539147	0.000711284	0.0607359	0.0424497	0.047161	0.0588703	0.10213	0.0515336	0.0362056	0.0427523	0.0361466	0.0496188	0.0450942	0.0616478	0.0395611	0.0482351	0.0367772	0.0540353	0.0581225	0.0228674	0.0653399	0.0220508	0.0489884	0.0543837	0.0544887	0.0713221	0.0605808	0.0495198	0.0541794	0.0534107	0.0457163	0.00129436	0.0921147	0.036459	0.0361448	0.0325969	0.0609089	0.0902298	0.0995991	0.0300673	0.0476138	0.0867318	0.0691843	0.053133	0.0537506	0.0617374	0.0542265	0.134864	0.11621	0.0499482	0.0723486	0.0654642	0.0556665	0.115541	0.0779844	0.0876583	0.0290606	0.0474861	0.0379693	0.00254038	0.0339624	0.0376302	0.0372506	0.00206444	0.0731092	0.0724064	0.0749225	0.0923663	0.126299	0.0130857	0.0134379	0.00837467	0.00976011	0.0109973	0.0206356	0.0153592	0.0193172	0.0052001	0.0156612	0.0114726	0.0344413	0.0235342	0.0118958	0.0336644	0.00430747	0.0695129	0.00896869	0.0308363	0.00232984	0.0218656	0.0070824	0.0220009	0.00948734	0.014226	0.010738	0.0131334	0.636512	0.0178245	0.0100184	0.0116976	0.0112689	0.0196255	0.0119655	0.0170948	0.0147684	0.00957193	0.046167	0.0149592	0.0150452	0.0143853	0.0179466	0.00696918	0.0075086	0.00733861	0.00992162	0.0357816	0.00635892	0.0231649	0.0019731	0.0130055	0.0101988	0.0165516	0.014191	0.00908884	0.0342584	0.00917593	0.0102453	0.0166151	0.0155961	0.0206138	0.0104463	0.0089917	0.0104612	0.00942842	0.0437672	0.0254512	0.00545796	0.0186917	0.00897639	0.0175364	0.0226951	0.00477085	0.0100899	0.0099	0.0228821	0.00970655	0.0248286	0.00748547	0.00505182	0.0416691	0.0620243	0.0112526	0.0123732	0.0226158	0.0139608	0.0124387	0.00842461	0.0150765	0.0167402	0.03672	0.0126193	0.00857156	0.00311579	0.0163581	0.0157847	0.63223	0.000235947	0.050486	0.269881	0.269047	0.0398024	0.327216	0.0435678	0.35327	0.163341	0.133568	0.349822	8.229823
