Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4620	-420012.7	-420005.5	-7.15293	0.0302071	0.0425339	0.0709044	0.0371934	0.0640014	0.0799191	0.0560259	0.0874015	0.0661529	0.0466552	0.046878	0.102065	0.0323872	0.0731535	0.0501267	0.085092	0.0950569	0.0115185	0.0193027	0.0145632	0.0358004	0.00838428	0.00666574	0.00633927	0.0524636	0.000418995	0.0465928	0.0463888	0.0568143	0.0483341	0.0369592	0.0620303	0.0429729	0.051696	0.0394512	0.0542666	0.0517263	0.068259	0.0419419	0.0479897	0.0793245	0.0760568	0.0737308	0.0511508	0.0515828	0.048725	0.046886	0.00212976	0.040614	0.03492	0.0336866	0.0928711	0.0293936	0.0498383	0.0647624	0.0537048	0.0567038	0.0606759	0.0580152	0.145508	0.0471542	0.0685225	0.0537877	0.127059	0.0854952	0.0411798	0.043533	0.00281516	0.0386083	0.0354284	0.00169853	0.0789695	0.0630417	0.0837002	0.0939828	0.12807	0.0135168	0.0339124	0.0106455	0.0113207	0.0079053	0.0286692	0.0102612	0.0141491	0.0113545	0.00897724	0.00956307	0.0118724	0.0119076	0.00767616	0.0123775	0.0172818	0.010449	0.0641576	0.0657901	0.00841599	0.641294	0.0128075	0.0300909	0.0202888	0.0480571	0.0132672	0.0169728	0.00677716	0.0143191	0.0194143	0.00814812	0.0484328	0.012526	0.00407921	0.0335067	0.0239264	0.00950439	0.0115335	0.00841439	0.0181082	0.00260111	0.00968637	0.0293113	0.0125215	0.0148264	0.0270753	0.00633287	0.0157065	0.0172403	0.00965527	0.0385531	0.0216168	0.021899	0.00861303	0.00850649	0.0148449	0.0246906	0.020957	0.0104151	0.0201221	0.0125961	0.00616605	0.0141963	0.0153699	0.00796181	0.00798434	0.0164749	0.00855901	0.00887658	0.0055289	0.0234644	0.672136	0.000685812	0.0529504	0.259575	0.265614	0.0401207	0.339593	0.0421471	0.360567	0.156962	0.129482	0.352989	6.566807
4630	-420022.9	-420015.9	-6.946094	0.0337395	0.0376227	0.0721981	0.0352402	0.0640014	0.0799191	0.0534802	0.0866548	0.0720292	0.0491415	0.046878	0.105344	0.0314402	0.0731535	0.0501267	0.0845116	0.0900008	0.00992604	0.0191091	0.0145632	0.0413365	0.00977749	0.00762958	0.00782407	0.048229	0.000649848	0.0472259	0.0465915	0.0523261	0.0483341	0.0355534	0.0629388	0.035096	0.047186	0.0346503	0.050925	0.0505783	0.0660068	0.0402027	0.0483949	0.0860986	0.0688645	0.0712177	0.0484358	0.0515828	0.048725	0.0481304	0.0012647	0.038059	0.0374336	0.0318551	0.0973101	0.0293936	0.0492216	0.0613602	0.0572055	0.0556362	0.0606759	0.0583877	0.144892	0.051207	0.069652	0.055699	0.127392	0.0823257	0.0411798	0.0419044	0.00275567	0.0386083	0.0366571	0.00204797	0.0789695	0.0670281	0.0837002	0.0939828	0.128888	0.013475	0.0330068	0.0128752	0.0113207	0.00963761	0.0295233	0.0102612	0.0128378	0.0133342	0.00972292	0.0126843	0.0113603	0.0105644	0.00654629	0.00800935	0.0168995	0.00880946	0.0641576	0.0657901	0.00849827	0.640006	0.0144766	0.0340255	0.0193076	0.0465377	0.0119647	0.0166032	0.0100556	0.0143191	0.0200055	0.0079103	0.0474781	0.012526	0.00183917	0.0335067	0.0241432	0.00976153	0.00918788	0.00841439	0.0169361	0.00203789	0.00768793	0.0293113	0.0152045	0.0125537	0.0292384	0.00503719	0.0150069	0.0148991	0.0128805	0.037129	0.0216168	0.0251736	0.00773786	0.00769932	0.0176586	0.023012	0.0206129	0.0112594	0.0200849	0.0142114	0.00839979	0.0133955	0.0142927	0.0076859	0.00981609	0.0178432	0.00812644	0.010822	0.00523605	0.0212136	0.672136	0.00050177	0.0529504	0.259575	0.265614	0.0401207	0.339593	0.0421471	0.360567	0.156962	0.129482	0.352989	6.546124
4640	-420020.6	-420013.5	-7.102099	0.0317952	0.0406452	0.0721981	0.0369858	0.0645872	0.0779223	0.0534802	0.0890666	0.0635602	0.0491415	0.046878	0.107037	0.0314402	0.0704489	0.0501022	0.0845116	0.0934356	0.0108272	0.0174754	0.0137766	0.0413365	0.00954489	0.00665645	0.00775068	0.0502098	0.000509211	0.0437227	0.0465915	0.05383	0.0498662	0.0340248	0.0653835	0.035096	0.0474542	0.0346503	0.057879	0.0505783	0.0639175	0.0402027	0.0535731	0.0832332	0.0753293	0.0793391	0.0487271	0.0508855	0.0519987	0.0481304	0.00153076	0.0389705	0.0356205	0.0314743	0.0878609	0.0314635	0.0474291	0.0645736	0.0528422	0.0556362	0.0630163	0.0561769	0.144892	0.0509817	0.0704441	0.055699	0.127506	0.0823257	0.0406118	0.0419044	0.00328076	0.0382543	0.0366571	0.00245661	0.0752639	0.0640267	0.0926139	0.0882875	0.126307	0.0137406	0.0322009	0.0134554	0.0126742	0.00805192	0.0295233	0.0136957	0.0164014	0.0121388	0.00784334	0.0122026	0.0108455	0.0113093	0.00926254	0.0113381	0.0164548	0.0121197	0.0631255	0.0652959	0.00926052	0.640006	0.013917	0.0340255	0.0213326	0.0436382	0.0123676	0.0166032	0.00822965	0.0137025	0.0200055	0.00690655	0.0476029	0.0114573	0.00447826	0.0335067	0.0210996	0.0105749	0.00895398	0.00858842	0.0195098	0.0024395	0.00778078	0.0293113	0.0153688	0.0163788	0.030873	0.00524798	0.0177062	0.0147354	0.0128805	0.0375695	0.0250454	0.024748	0.00854965	0.00674587	0.0175096	0.0208596	0.0210185	0.0112594	0.0190196	0.0133181	0.00567997	0.0120144	0.015668	0.00556571	0.00981609	0.0184514	0.00691044	0.0108121	0.00342935	0.0213604	0.672136	0.000225548	0.0529504	0.259575	0.265614	0.0401207	0.339593	0.0421471	0.360567	0.156962	0.129482	0.352989	6.561724
4650	-420009.7	-420002.6	-7.072325	0.0317952	0.0360767	0.0724243	0.0369858	0.0656966	0.0779223	0.0532051	0.0879762	0.0618261	0.0491415	0.046878	0.10327	0.0333959	0.0692865	0.0512818	0.0845116	0.0906617	0.00979384	0.0200393	0.015264	0.0369222	0.00933126	0.0062329	0.00735152	0.0479422	0.000590315	0.0469217	0.0465915	0.0567059	0.0467623	0.0358283	0.0670653	0.0373794	0.0506342	0.0369217	0.057879	0.0505783	0.0679431	0.0421574	0.0527623	0.0787589	0.0713238	0.0793391	0.0487271	0.0544135	0.0519987	0.0456014	0.00144813	0.0371608	0.0363421	0.0307699	0.0910544	0.0300553	0.0496183	0.0651418	0.0541503	0.0537575	0.0630163	0.0604332	0.14015	0.0502602	0.0702135	0.0545445	0.127506	0.0823257	0.0359138	0.0458686	0.00325275	0.0367816	0.0370723	0.00127868	0.0802181	0.0640267	0.0878187	0.0914086	0.126307	0.0150833	0.03504	0.0149514	0.0124209	0.00827794	0.0295233	0.0139992	0.0131215	0.0119654	0.0086008	0.0101552	0.0101231	0.0112315	0.0098277	0.0104	0.0147905	0.0153628	0.0631255	0.0645324	0.00771237	0.640006	0.0120182	0.0324788	0.0195128	0.0506876	0.0113404	0.0181689	0.00811421	0.0124735	0.0180348	0.0091958	0.0500277	0.0138684	0.00398537	0.0329464	0.0248679	0.0113065	0.00902078	0.00957804	0.0206943	0.0021141	0.0100083	0.0293113	0.0143285	0.0156727	0.0260169	0.00508143	0.0159616	0.018106	0.0124923	0.0366333	0.0220417	0.0236242	0.0103348	0.00696282	0.0187125	0.0237511	0.0235265	0.00953398	0.0207972	0.0147637	0.00595912	0.014964	0.0139946	0.00564449	0.00904621	0.0192038	0.00840039	0.00986686	0.00556069	0.0213604	0.656314	9.48044e-05	0.0529505	0.259576	0.265615	0.0401179	0.339594	0.0421473	0.360567	0.156962	0.129482	0.352989	6.558747
4660	-420021.1	-420013.8	-7.267811	0.0317952	0.0397079	0.0724243	0.0369858	0.0656966	0.0835272	0.0532051	0.0879762	0.0649185	0.0491415	0.046878	0.0960274	0.0319479	0.0726512	0.0554115	0.0830166	0.0876075	0.0123952	0.01875	0.0140201	0.0379997	0.00933126	0.00683746	0.00792745	0.0479422	0.000852436	0.0485722	0.0446268	0.0567059	0.0488044	0.0358283	0.0666921	0.0375164	0.0453052	0.0369217	0.0570893	0.0505783	0.0644555	0.0421574	0.0516549	0.0787589	0.0713238	0.072446	0.0486151	0.0544135	0.0519987	0.0456014	0.00145221	0.036142	0.0363421	0.0307699	0.0932768	0.0333495	0.0469047	0.0651418	0.0529704	0.0565629	0.0630163	0.0584679	0.14015	0.0517036	0.0702135	0.0545445	0.119428	0.0823257	0.0387891	0.0458686	0.00291191	0.0407825	0.0345759	0.00250363	0.0784484	0.0692607	0.0830106	0.0946072	0.127335	0.0124333	0.0303938	0.011132	0.0116705	0.00827794	0.0262657	0.013393	0.0146017	0.0115501	0.00845326	0.0115346	0.0124438	0.0108928	0.00873137	0.0138744	0.0186884	0.012138	0.0632513	0.0679957	0.0067126	0.662047	0.0126513	0.0300169	0.018143	0.0506876	0.0125707	0.0181689	0.00763554	0.0141942	0.0182638	0.00744175	0.0500277	0.0138684	0.0028037	0.0284677	0.0270316	0.00881951	0.00984491	0.00980218	0.021157	0.00256821	0.00649062	0.0293113	0.0134147	0.0144015	0.0260169	0.00480953	0.0153058	0.0179231	0.0128125	0.0366333	0.0227207	0.0244475	0.00820514	0.00660652	0.0150199	0.0261734	0.021565	0.00916709	0.0195441	0.0123741	0.00859591	0.0148752	0.0189058	0.00570309	0.00889883	0.0195459	0.00875547	0.0119808	0.0043441	0.0216013	0.675565	4.03208e-05	0.052836	0.259014	0.26504	0.0400311	0.338859	0.0442194	0.360567	0.156962	0.129482	0.352989	6.578296
4670	-420013.9	-420006.9	-7.008349	0.0304475	0.0396222	0.0724243	0.0376686	0.0655992	0.0832767	0.0532051	0.0858706	0.065034	0.0477611	0.046878	0.0972748	0.0332213	0.0726512	0.0488412	0.0830166	0.0928791	0.0097678	0.0193446	0.0146766	0.0366884	0.0102608	0.00730516	0.00765612	0.0486728	0.000591121	0.0504368	0.0446268	0.0541269	0.050896	0.0376732	0.0670015	0.0386515	0.0453052	0.0369217	0.0564038	0.0526145	0.06545	0.0421387	0.0480235	0.0830513	0.0731873	0.0774904	0.0466776	0.0541132	0.0519987	0.04668	0.00169796	0.0391325	0.0349987	0.0311424	0.0901907	0.0295676	0.0469047	0.0677829	0.0529704	0.0565629	0.0630163	0.0560649	0.14015	0.0491435	0.0702135	0.056381	0.119943	0.0800276	0.0391561	0.0436513	0.00346301	0.0374317	0.036046	0.00225177	0.0726775	0.0687211	0.0827955	0.0954852	0.124667	0.0119195	0.0343254	0.0119191	0.0127517	0.0102897	0.0276914	0.0117711	0.0159053	0.0108293	0.0071321	0.0136207	0.011005	0.0124268	0.00927108	0.00985285	0.0186251	0.00885621	0.0601106	0.0679807	0.00724141	0.662047	0.013768	0.0299869	0.0198664	0.0488702	0.010608	0.0174666	0.00859981	0.015761	0.0199719	0.00678572	0.0449641	0.0120472	0.00378653	0.0329502	0.0270316	0.00866617	0.0110974	0.00914804	0.0176588	0.00293545	0.00836885	0.0293113	0.0140918	0.0143855	0.0282025	0.00522215	0.0153058	0.0179231	0.0100712	0.0337023	0.0227442	0.02665	0.00766034	0.00712526	0.0178149	0.0216715	0.0200753	0.0111889	0.0190995	0.0128675	0.00575326	0.0132914	0.0157674	0.00663616	0.00788655	0.0185275	0.00960818	0.0121458	0.00616066	0.0202053	0.668893	0.000108606	0.0529353	0.259501	0.265539	0.0401064	0.339496	0.0424222	0.360567	0.156962	0.129482	0.352989	6.552349
4680	-420038.7	-420032.1	-6.672737	0.0359678	0.0396222	0.0723335	0.0376686	0.0617906	0.0832767	0.0519767	0.0825981	0.065034	0.0460046	0.046878	0.0972748	0.0318232	0.0691413	0.0488412	0.0829975	0.0928791	0.0106973	0.0174953	0.0137586	0.0384972	0.00808043	0.00778252	0.00812181	0.0505267	0.000779478	0.0463703	0.0495606	0.0557085	0.0433582	0.0359866	0.0652758	0.0399787	0.0498054	0.0384707	0.0564038	0.0526145	0.0656475	0.0422577	0.0482462	0.0830513	0.0731873	0.0774904	0.0454486	0.0534934	0.0501226	0.0433816	0.00115394	0.0399536	0.0349987	0.0317461	0.0921666	0.0317214	0.0481086	0.0677829	0.0498739	0.0562693	0.0630163	0.0551546	0.140575	0.0467775	0.0679829	0.056381	0.112781	0.0800276	0.0392062	0.0428908	0.00275391	0.0376968	0.035994	0.00131446	0.070524	0.0687211	0.0916501	0.0906976	0.124667	0.0112668	0.0343254	0.0111717	0.0109334	0.00717134	0.0276914	0.0135941	0.0159053	0.01231	0.00720453	0.0139082	0.01065	0.0103448	0.00878782	0.00963942	0.018121	0.0103116	0.0651206	0.0686478	0.00721297	0.654517	0.0128411	0.0291387	0.0198664	0.050348	0.0107433	0.0174666	0.00866284	0.0143579	0.0199719	0.00651725	0.0507652	0.0133249	0.00380307	0.0348409	0.0213686	0.0084226	0.0120091	0.00893291	0.0185166	0.00171635	0.00956734	0.0293113	0.0177301	0.0149115	0.0271191	0.00565819	0.0180663	0.0148059	0.0128137	0.0340166	0.0170021	0.0277305	0.00829601	0.00752573	0.0146296	0.0189148	0.0208278	0.00780255	0.0215963	0.0106491	0.00429648	0.013009	0.0157674	0.00479889	0.00854894	0.0185275	0.00901943	0.0131989	0.00437104	0.0202053	0.675264	6.30719e-05	0.0528994	0.259325	0.266037	0.0400792	0.339266	0.0423934	0.360567	0.156962	0.129482	0.352989	6.518788
4690	-420020.9	-420013.7	-7.198801	0.029675	0.0396423	0.0703402	0.0358696	0.0629687	0.0817266	0.0513633	0.0825981	0.065034	0.0460341	0.0477658	0.0972748	0.0318232	0.0741103	0.0543706	0.0829975	0.0942948	0.0102013	0.0169434	0.0142456	0.0379104	0.00934266	0.00764741	0.00768142	0.0505267	0.000305947	0.0463703	0.048469	0.0562373	0.0456785	0.0379465	0.0632146	0.0390007	0.0470371	0.0384205	0.05883	0.049065	0.0656475	0.0407253	0.051473	0.0896853	0.0719512	0.0711219	0.0515206	0.0530442	0.0491362	0.0433816	0.00169315	0.0378067	0.0349987	0.0317461	0.0921666	0.0321899	0.0481086	0.0676607	0.0611778	0.0554327	0.0651976	0.0584581	0.151009	0.0494462	0.0669545	0.0522005	0.112781	0.0800276	0.0392062	0.0444745	0.00311147	0.0381414	0.035994	0.0017465	0.070524	0.0707902	0.0916501	0.0906976	0.131459	0.0151161	0.0330144	0.0137881	0.0124191	0.00941379	0.0275312	0.0132055	0.0147869	0.01231	0.00750541	0.0161336	0.01049	0.0101054	0.00707783	0.0105045	0.0179744	0.0121698	0.0651206	0.0665063	0.00768545	0.626806	0.0107533	0.0312971	0.023074	0.050567	0.011769	0.0184546	0.00785413	0.0158116	0.0208128	0.00936795	0.0507652	0.0149202	0.00301035	0.0332578	0.0257145	0.0106374	0.0107774	0.0118076	0.019844	0.00242545	0.00945576	0.0259828	0.0132694	0.0153391	0.0288097	0.00650271	0.0165954	0.0168934	0.0122431	0.0340166	0.0268658	0.0242469	0.00829601	0.00864809	0.0150882	0.0265278	0.0211092	0.0106606	0.0192731	0.0116885	0.00645712	0.0134495	0.0157674	0.00500376	0.00892414	0.0188067	0.00801055	0.0121048	0.00630001	0.0196649	0.675264	4.3201e-05	0.0526861	0.258279	0.264964	0.0399175	0.341931	0.0422224	0.360567	0.156962	0.129482	0.352989	6.571395
4700	-420028.2	-420021.1	-7.045334	0.0291141	0.0376998	0.0703402	0.0358696	0.0640613	0.0800796	0.0528919	0.0919019	0.0695295	0.0460341	0.0477658	0.0972748	0.0313365	0.0729421	0.0556956	0.0829975	0.0932748	0.0109051	0.0203895	0.0114939	0.0405857	0.0101599	0.00670892	0.00741098	0.0505267	0.000989475	0.0463703	0.048469	0.0556442	0.0484212	0.0379465	0.0649615	0.0390007	0.0468782	0.0357545	0.0521998	0.0518584	0.0656475	0.0403638	0.0472585	0.0896853	0.0750462	0.0718667	0.0469588	0.0542932	0.0509572	0.0491534	0.0015707	0.0378067	0.0349987	0.0321516	0.0969136	0.0293969	0.05297	0.066288	0.0541011	0.0572734	0.0651976	0.0610095	0.151009	0.0461666	0.0698758	0.0535292	0.117672	0.0767554	0.0392062	0.0444745	0.00288327	0.0365268	0.0359959	0.00174598	0.0674026	0.0680673	0.0916888	0.0912506	0.131459	0.0112854	0.0321609	0.0147695	0.0124191	0.00717388	0.0273788	0.0119388	0.013096	0.0124193	0.00812744	0.0131548	0.0139952	0.0106495	0.00989959	0.0106492	0.0149036	0.0112483	0.0667059	0.0665063	0.00839804	0.626806	0.0120932	0.0312797	0.0196421	0.0479759	0.0107912	0.0176064	0.00832724	0.0183393	0.0225382	0.00888627	0.0480196	0.0149876	0.00349716	0.0343813	0.0241867	0.011501	0.0108362	0.0104701	0.0220303	0.00263601	0.00771122	0.0283095	0.0107317	0.012197	0.0288097	0.00455029	0.0181136	0.0153474	0.0123298	0.0375476	0.0247008	0.0222455	0.00829601	0.0078417	0.0161444	0.0270869	0.0211092	0.0097875	0.0164806	0.0126818	0.00610494	0.0120883	0.0168534	0.00583531	0.00926091	0.0194587	0.00717497	0.0117186	0.00529635	0.0185727	0.665671	0.000177726	0.0526861	0.258279	0.264964	0.0399175	0.341931	0.0422224	0.360567	0.156962	0.129482	0.352989	6.556048
4710	-420006.1	-419998.6	-7.415764	0.0294026	0.0411589	0.0725231	0.0358696	0.0640613	0.0800674	0.0528919	0.0919019	0.0625353	0.0460341	0.0477658	0.103582	0.0340086	0.0717823	0.0528702	0.0829975	0.0917847	0.0098202	0.0179006	0.0134718	0.0372943	0.0108695	0.00641969	0.00767813	0.0492722	0.000406495	0.0463703	0.0468642	0.0559645	0.0484212	0.0367376	0.0685912	0.0390007	0.0484266	0.0357545	0.0561672	0.0496825	0.0669183	0.0447252	0.0476315	0.0887237	0.0757969	0.0725973	0.0479463	0.0542932	0.0509572	0.0448367	0.00168648	0.0378067	0.0355295	0.0321516	0.0967962	0.0315009	0.0446219	0.0687941	0.0532097	0.0572734	0.0598769	0.0610095	0.150111	0.0463216	0.0698758	0.0535292	0.126239	0.0853901	0.0366603	0.0444745	0.00247581	0.0365268	0.0353377	0.00246801	0.0667628	0.0715378	0.0859186	0.0912506	0.124605	0.0141336	0.0321609	0.0143519	0.0114714	0.00863769	0.0305462	0.0122657	0.0143225	0.0140218	0.00751939	0.00964466	0.0108125	0.00974205	0.0085476	0.0116126	0.0186147	0.0108081	0.0667059	0.067152	0.00889543	0.644966	0.0135316	0.030814	0.0193627	0.0479759	0.0135016	0.0189472	0.00856079	0.0149181	0.0211479	0.00738272	0.0490539	0.0123516	0.00360602	0.03406	0.0239005	0.0103808	0.00908225	0.00912423	0.0225378	0.00219127	0.0108896	0.0285009	0.012093	0.0137911	0.0257918	0.0056211	0.0172618	0.0153474	0.0138002	0.0369169	0.0220024	0.0222455	0.00887754	0.00849908	0.0158364	0.0270869	0.0201069	0.00830785	0.0198618	0.0126144	0.00634466	0.014614	0.0157971	0.00789876	0.00913941	0.0193125	0.00717497	0.0117281	0.00576327	0.0187311	0.680949	0.000302791	0.0524312	0.25703	0.263682	0.0445609	0.340277	0.0420182	0.360567	0.156962	0.129482	0.352989	6.593091
4720	-420034.3	-420027	-7.235075	0.0305816	0.0379012	0.0725231	0.0315513	0.0627551	0.0782414	0.0528919	0.0872178	0.0716843	0.048715	0.0477658	0.104977	0.0304255	0.073403	0.0528702	0.0803718	0.0918057	0.0106495	0.0182485	0.0130691	0.0351976	0.00738369	0.0058816	0.00833513	0.0525351	0.000271897	0.049813	0.0415303	0.0559645	0.0519797	0.0333284	0.0645452	0.0371827	0.0489145	0.0375563	0.0554208	0.0557508	0.0626328	0.0434126	0.0509512	0.0825776	0.0701734	0.0725973	0.0502414	0.0542932	0.0535194	0.0478895	0.00123222	0.0365793	0.0355295	0.0321516	0.0967962	0.0315009	0.0538421	0.0703744	0.0571824	0.0572734	0.0598769	0.0578969	0.141459	0.0457043	0.0727632	0.0524708	0.126239	0.0797607	0.0366603	0.0444745	0.00246037	0.0418417	0.0352334	0.00168047	0.0659664	0.071936	0.0897619	0.0972306	0.124605	0.0109707	0.035027	0.0124065	0.0114091	0.00833801	0.0287883	0.0144806	0.0143225	0.0123539	0.00771769	0.00891642	0.0127035	0.0111361	0.00846036	0.0101294	0.0174857	0.0117688	0.0695151	0.0695716	0.010131	0.644966	0.0135962	0.0321003	0.0195156	0.048886	0.0132861	0.0178647	0.00993137	0.0146133	0.0173153	0.00814887	0.0455744	0.0139414	0.00384757	0.0310694	0.0252016	0.0125376	0.00959541	0.0109028	0.0157414	0.00221595	0.00841239	0.0287473	0.00990047	0.0161531	0.0270957	0.00408922	0.019244	0.0166261	0.0105113	0.0350846	0.0220024	0.023567	0.00875915	0.00999536	0.0133148	0.0270869	0.0193984	0.00830785	0.0188979	0.0126144	0.0061794	0.0120385	0.0162502	0.00481134	0.00976676	0.0208553	0.00835892	0.0109918	0.00509396	0.0226498	0.673431	0.000289777	0.0525108	0.25742	0.264082	0.0435257	0.340793	0.0416677	0.359107	0.156327	0.133007	0.351559	6.575022
4730	-420014.2	-420006.9	-7.221381	0.0300007	0.0361765	0.0725231	0.0399459	0.0627551	0.0782414	0.0515638	0.0927351	0.0679775	0.0474246	0.0480686	0.103903	0.0304255	0.073403	0.0528702	0.0805588	0.0918057	0.0106495	0.0206903	0.0115699	0.0405864	0.00891244	0.00604907	0.00837392	0.0506008	0.000557519	0.049016	0.046341	0.053128	0.0502307	0.0349799	0.0668807	0.0405399	0.0493951	0.0378301	0.0554208	0.053319	0.0674393	0.0398232	0.0509512	0.0825776	0.0701734	0.0695683	0.0505785	0.0557896	0.0535194	0.0478895	0.00155605	0.035857	0.0350457	0.0329534	0.0988915	0.0284378	0.0494722	0.0693853	0.0571824	0.0586158	0.0618723	0.0577039	0.146283	0.0514243	0.0716014	0.0524708	0.126239	0.0801128	0.0351965	0.0444745	0.00267061	0.0373921	0.0369674	0.00234409	0.0760756	0.060894	0.0917973	0.0954553	0.124605	0.0139756	0.0343603	0.0124065	0.0120397	0.0101851	0.0287883	0.0105466	0.0149178	0.010424	0.0088789	0.0117657	0.0110382	0.0109267	0.00712904	0.0126513	0.0173234	0.0100847	0.0634537	0.0610326	0.00844714	0.644966	0.0115676	0.0321003	0.0184961	0.0472381	0.0116112	0.0176122	0.00907787	0.0133432	0.0182347	0.00825355	0.0463966	0.0144886	0.00505064	0.0310694	0.0232045	0.0102267	0.0100261	0.00789578	0.0193476	0.00217314	0.00933217	0.0287473	0.0127326	0.0161531	0.0281107	0.00519276	0.0172212	0.0168847	0.01054	0.033536	0.0206528	0.0234639	0.00830507	0.00737255	0.0154447	0.0259059	0.0222252	0.0101646	0.0203425	0.0130972	0.00570991	0.0113484	0.0143477	0.00757724	0.0092143	0.0197983	0.00632837	0.0133665	0.00434479	0.0230637	0.673431	0.00020384	0.0525108	0.25742	0.264082	0.0435257	0.340793	0.0416677	0.359107	0.156327	0.133007	0.351559	6.573652
4740	-420014.8	-420007.6	-7.240499	0.0331077	0.0366765	0.0725231	0.0399459	0.0620876	0.0832764	0.0515638	0.0925197	0.0679775	0.0474246	0.0506857	0.103903	0.0327707	0.0766444	0.0522649	0.0817254	0.0903947	0.0109918	0.0163161	0.0145609	0.0359804	0.0107065	0.00683479	0.00746622	0.0484998	0.000607523	0.0443257	0.046341	0.0577122	0.0522169	0.0350363	0.0668807	0.0405399	0.047958	0.0378032	0.0558427	0.053319	0.0677557	0.0405916	0.0502909	0.0825776	0.0716377	0.0695683	0.0462685	0.0525044	0.0488081	0.0434094	0.00114205	0.035857	0.035916	0.0321221	0.0944243	0.0290951	0.0512466	0.0662491	0.0571824	0.0569925	0.0618723	0.0577039	0.14036	0.0473011	0.0674699	0.0488123	0.126239	0.0801128	0.0391657	0.0444745	0.00311267	0.0376989	0.0376608	0.00256498	0.0760756	0.069362	0.0893023	0.0926718	0.123663	0.0141104	0.0323301	0.0138326	0.011628	0.00885091	0.03009	0.0149442	0.0144447	0.012893	0.0088979	0.0104496	0.0110425	0.0109267	0.00814526	0.011906	0.016114	0.0106755	0.0634537	0.0635671	0.00987539	0.632282	0.0126846	0.0300103	0.0199698	0.0472381	0.0145681	0.0180813	0.00907787	0.0157344	0.0203802	0.00946018	0.0463966	0.0133105	0.0038967	0.0322283	0.0241846	0.0102194	0.00862348	0.00783334	0.0193476	0.0024172	0.0085658	0.0301477	0.0131585	0.0153343	0.0257064	0.00659999	0.0173745	0.0167692	0.01054	0.0397825	0.0220456	0.0237381	0.0074571	0.0057063	0.0154524	0.0259059	0.0196321	0.00968708	0.0173106	0.011483	0.00412968	0.0120194	0.0176991	0.00704734	0.0106138	0.0164024	0.00838059	0.0111137	0.00535902	0.0249164	0.694082	0.000587366	0.0525108	0.25742	0.264082	0.0435257	0.340793	0.0416677	0.359107	0.156327	0.133007	0.351559	6.575564
